Iteration,Accuracy,MacroPrecision,MacroRecall,MacroF1,ArterialPrecision,PortalVenousPrecision,PreContrastPrecision,ArterialRecall,PortalVenousRecall,PreContrastRecall,ArterialF1,PortalVenousF1,PreContrastF1,WeightedPrecision,WeightedRecall,WeightedF1,BalancedAccuracy,CohensKappa,Phase1_Count,Phase1_Accuracy,Phase2_Count,Phase2_Accuracy,Phase3_Count,Phase3_Accuracy,AortaMultiplier,PortalVeinMultiplier,AortaCutoff,PortalVeinCutoff,BoundaryHits,TrainArterial,TrainPortalVenous,TrainPreContrast,TestArterial,TestPortalVenous,TestPreContrast
279,0.980327868852459,0.980588087171159,0.972539835606374,0.976547379179149,0.982758620689655,0.966942148760331,0.992063492063492,0.934426229508197,0.983193277310924,1,0.957983193277311,0.975,0.99601593625498,0.980401075647491,0.980327868852459,0.980209727284552,0.972539835606374,0.969159729010078,46,1,121,0.983471074380165,138,0.971014492753623,0.94,0.11,157.14,97.28,0,348,550,528,122,238,250
280,0.963934426229508,0.967213114754098,0.955835352118662,0.961490575032856,0.983606557377049,0.926229508196721,0.991803278688525,0.909090909090909,0.982608695652174,0.975806451612903,0.94488188976378,0.953586497890295,0.983739837398374,0.965305025530771,0.963934426229508,0.963961940390793,0.955835352118662,0.943934760448522,53,1,114,0.956140350877193,138,0.956521739130435,0.99,0.12,157.8525,98.15,0,338,558,530,132,230,248
281,0.983606557377049,0.984031686470711,0.977567298105683,0.980788840692926,0.984615384615385,0.967479674796748,1,0.941176470588235,1,0.991525423728814,0.962406015037594,0.983471074380165,0.995744680851064,0.983881729359538,0.983606557377049,0.98352307939089,0.977567298105683,0.974651773544762,60,0.983333333333333,117,0.982905982905983,128,0.984375,0.99,0.15,157.2475,97.0125,0,334,550,542,136,238,236
282,0.960655737704918,0.964468162744025,0.951947164180349,0.958166760166636,0.984126984126984,0.952380952380952,0.956896551724138,0.898550724637681,0.983606557377049,0.973684210526316,0.939393939393939,0.967741935483871,0.965217391304348,0.961250639317344,0.960655737704918,0.960385182150524,0.951947164180349,0.93908325288772,52,0.980769230769231,132,0.954545454545455,121,0.958677685950413,0.93,-0.12,157.19,86.4,0,332,544,550,138,244,228
283,0.977049180327869,0.981094658910629,0.968448691460055,0.974730660325957,1,0.959677419354839,0.983606557377049,0.921875,0.983471074380165,1,0.959349593495935,0.971428571428571,0.991735537190083,0.977553293859611,0.977049180327869,0.976883592096416,0.968448691460055,0.964180857310628,54,1,116,0.991379310344828,135,0.955555555555556,0.89,0.0800000000000001,156.8625,97.24,0,342,546,538,128,242,240
284,0.950819672131147,0.953635185417451,0.942168105136621,0.94786696500962,0.970149253731343,0.941176470588235,0.949579831932773,0.878378378378378,0.96551724137931,0.982608695652174,0.921985815602837,0.953191489361702,0.965811965811966,0.951374413234831,0.950819672131147,0.950378817012929,0.942168105136621,0.924477533097824,54,0.981481481481482,127,0.94488188976378,124,0.943548387096774,0.95,-0.11,157.375,86.1425,0,322,556,548,148,232,230
285,0.963934426229508,0.962870055530606,0.956724128289014,0.959787253262147,0.96969696969697,0.926605504587156,0.992307692307692,0.914285714285714,0.971153846153846,0.984732824427481,0.941176470588235,0.948356807511737,0.988505747126437,0.964714977207081,0.963934426229508,0.963953159986755,0.956724128289014,0.944119655557221,56,1,109,0.935779816513762,140,0.971428571428571,0.94,0.02,157.725,93.01,0,330,580,516,140,208,262
286,0.957377049180328,0.964187327823692,0.945833333333333,0.954922145900565,1,0.892561983471074,1,0.8375,1,1,0.91156462585034,0.943231441048035,1,0.961956374475003,0.957377049180328,0.956702182626934,0.945833333333333,0.934901819137059,59,1,110,0.963636363636364,136,0.933823529411765,1,0.13,157.75,97.2075,0,310,572,544,160,216,234
287,0.967213114754098,0.968936804482527,0.965124191519582,0.967026740100545,0.988095238095238,0.962962962962963,0.955752212389381,0.932584269662921,0.97196261682243,0.990825688073395,0.959537572254335,0.967441860465116,0.972972972972973,0.967719686485101,0.967213114754098,0.967112055916254,0.965124191519582,0.950548025163759,66,0.984848484848485,120,0.966666666666667,119,0.957983193277311,0.95,0.01,157.25,86.49,0,292,574,560,178,214,218
288,0.967213114754098,0.972677595628415,0.955555555555556,0.96404055671012,1,0.918032786885246,1,0.866666666666667,1,1,0.928571428571429,0.957264957264957,1,0.969900564364418,0.967213114754098,0.966742729037811,0.955555555555556,0.949638387107427,55,1,113,0.964601769911504,137,0.956204379562044,0.93,0.0900000000000001,157.4,98.045,0,320,564,542,150,224,236
289,0.986885245901639,0.989157196969697,0.981220657276995,0.985172943219001,1,0.990909090909091,0.9765625,0.943661971830986,1,1,0.971014492753623,0.995433789954338,0.988142292490119,0.987145584947839,0.986885245901639,0.986760979186213,0.981220657276995,0.979760443279472,59,1,113,0.991150442477876,133,0.977443609022556,0.91,-0.27,157.26,81.15,0,328,570,528,142,218,250
290,0.977049180327869,0.979446640316206,0.963716814159292,0.971518061098301,0.981818181818182,0.956521739130435,1,0.9,1,0.991150442477876,0.939130434782609,0.977777777777778,0.995555555555556,0.977606427784617,0.977049180327869,0.976761542725905,0.963716814159292,0.963723174689481,48,0.979166666666667,130,0.976923076923077,127,0.976377952755906,0.89,0.0800000000000001,157.2025,97.16,0,350,524,552,120,264,226
291,0.957377049180328,0.962696994290187,0.945785806139646,0.954166474655043,0.984375,0.921259842519685,0.982456140350877,0.863013698630137,0.983193277310924,0.991150442477876,0.91970802919708,0.951219512195122,0.986784140969163,0.959038820063907,0.957377049180328,0.956853822990563,0.945785806139646,0.934308625202956,57,0.982456140350877,113,0.991150442477876,135,0.918518518518519,0.91,0.15,168.72,100.4,0,324,550,552,146,238,226
292,0.963934426229508,0.964924289387886,0.956576646047419,0.960732335239012,0.96875,0.934426229508197,0.991596638655462,0.911764705882353,0.982758620689655,0.975206611570248,0.939393939393939,0.957983193277311,0.983333333333333,0.964759461968071,0.963934426229508,0.96389564469603,0.956576646047419,0.944196799840325,54,0.981481481481482,120,0.958333333333333,131,0.961832061068702,0.9,0.12,157.875,96.18,0,334,556,536,136,232,242
293,0.967213114754098,0.970402182358704,0.961136950904393,0.965747344841572,0.985507246376812,0.954545454545455,0.971153846153846,0.906666666666667,0.976744186046512,1,0.944444444444444,0.96551724137931,0.985365853658537,0.967658837954633,0.967213114754098,0.966908225215661,0.961136950904393,0.949434662953016,58,1,140,0.957142857142857,107,0.962616822429907,0.94,-0.05,157.17,86.075,0,320,530,576,150,258,202
294,0.973770491803279,0.975652800753607,0.97086622527799,0.973253627816508,0.984375,0.982905982905983,0.959677419354839,0.954545454545455,0.966386554621849,0.991666666666667,0.969230769230769,0.974576271186441,0.975409836065574,0.974084761601287,0.973770491803279,0.973747499568151,0.97086622527799,0.959331977732591,48,1,126,0.984126984126984,131,0.954198473282443,1.01,-0.13,156.92,86.305,0,338,550,538,132,238,240
295,0.973770491803279,0.97551465487104,0.964740282077743,0.970097553047589,0.984126984126984,0.973913043478261,0.968503937007874,0.911764705882353,0.982456140350877,1,0.946564885496183,0.978165938864629,0.984,0.974008872554509,0.973770491803279,0.973473210637076,0.964740282077743,0.95934010998167,52,1,123,0.975609756097561,130,0.961538461538462,0.9,-0.14,157.425,86.21,0,334,560,532,136,228,246
296,0.967213114754098,0.9644896595416,0.962534506556246,0.963511091202722,0.952380952380952,0.949152542372881,0.991935483870968,0.9375,0.973913043478261,0.976190476190476,0.94488188976378,0.96137339055794,0.984,0.967504243583621,0.967213114754098,0.967260265111623,0.962534506556246,0.948995802605395,51,0.980392156862745,116,0.956896551724138,138,0.971014492753623,0.9,0.15,157.65,93.4625,0,342,558,526,128,230,252
297,0.970491803278689,0.972892126216414,0.962289403243584,0.9675617189447,0.985074626865672,0.942148760330578,0.991452991452991,0.904109589041096,0.982758620689655,1,0.942857142857143,0.962025316455696,0.995708154506438,0.971174593337994,0.970491803278688,0.970248046098947,0.962289403243584,0.954647589465684,57,1,110,0.981818181818182,138,0.949275362318841,0.94,0.14,157.02,100.14,0,324,556,546,146,232,232
298,0.977049180327869,0.978161193931561,0.973578620637444,0.975864527474694,0.985915492957746,0.983050847457627,0.96551724137931,0.945945945945946,0.974789915966387,1,0.96551724137931,0.978902953586498,0.982456140350877,0.977307306101028,0.977049180327869,0.976960049371018,0.973578620637444,0.964848444934718,60,1,123,0.983739837398374,122,0.959016393442623,0.83,-0.0900000000000001,168.645,86.0275,0,322,550,554,148,238,224
299,0.967213114754098,0.969893469198703,0.961451247165533,0.965653907018984,1,0.941176470588235,0.968503937007874,0.904761904761905,0.979591836734694,1,0.95,0.96,0.984,0.96839763399874,0.967213114754098,0.966924590163934,0.961451247165533,0.950019664394337,64,1,110,0.945454545454545,131,0.969465648854962,0.95,-0.15,157.9375,86.0875,0,302,592,532,168,196,246
300,0.967213114754098,0.970540758676352,0.952469059660376,0.961419993765902,0.983050847457627,0.928571428571429,1,0.865671641791045,1,0.991735537190083,0.920634920634921,0.962962962962963,0.995850622406639,0.968876275155797,0.967213114754098,0.96671190708331,0.952469059660376,0.949005183079752,53,0.981132075471698,113,0.973451327433628,139,0.956834532374101,1.01,0.14,157.415,97.22,0,336,554,536,134,234,242
301,0.970491803278689,0.972619969634943,0.961293260473588,0.966923445432581,0.982142857142857,0.967213114754098,0.968503937007874,0.916666666666667,0.967213114754098,1,0.948275862068965,0.967213114754098,0.984,0.970670674362426,0.970491803278689,0.970257546636518,0.961293260473588,0.953600405679513,39,1,132,0.962121212121212,134,0.970149253731343,0.95,-0.03,157.625,88.4175,0,350,544,532,120,244,246
302,0.973770491803279,0.972720199190787,0.965940704640065,0.969318597973803,0.984126984126984,0.941176470588235,0.992857142857143,0.925373134328358,0.979591836734694,0.992857142857143,0.953846153846154,0.96,0.992857142857143,0.974333777226738,0.973770491803279,0.973730138713745,0.965940704640065,0.958789352790163,52,1,99,0.94949494949495,154,0.980519480519481,1,0.15,157.5,97.35,0,336,592,498,134,196,280
303,0.947540983606557,0.945257557423246,0.950272991384492,0.947758639169782,0.929577464788732,0.96551724137931,0.940677966101695,0.956521739130435,0.903225806451613,0.991071428571429,0.942857142857143,0.933333333333333,0.965217391304348,0.948265295753596,0.947540983606557,0.9471961443166,0.950272991384492,0.919373492383438,53,1,124,0.959677419354839,128,0.9140625,0.95,0.0700000000000001,156.85,93.14,0,332,540,554,138,248,224
304,0.967213114754098,0.969958312349617,0.955634643474135,0.962743204064608,0.982142857142857,0.963963963963964,0.963768115942029,0.901639344262295,0.972727272727273,0.992537313432836,0.94017094017094,0.968325791855204,0.977941176470588,0.967513697895024,0.967213114754098,0.966919285578881,0.955634643474135,0.9482234708948,48,1,114,0.964912280701754,143,0.958041958041958,0.9,-0.01,166,86.48,0,348,568,510,122,220,268
305,0.970491803278689,0.972532781228434,0.962518962518963,0.967499961309428,0.985714285714286,0.966666666666667,0.965217391304348,0.896103896103896,0.991452991452991,1,0.938775510204082,0.978902953586498,0.982300884955752,0.970947968638632,0.970491803278689,0.970009042903026,0.962518962518963,0.954874239684366,55,1,131,0.969465648854962,119,0.957983193277311,0.95,-0.2,157.75,82.4,0,316,554,556,154,234,222
306,0.980327868852459,0.982706125928632,0.975067172435593,0.978871746126045,1,0.956521739130435,0.991596638655462,0.934210526315789,0.990990990990991,1,0.965986394557823,0.973451327433628,0.9957805907173,0.980925627556796,0.980327868852459,0.980230075528422,0.975067172435593,0.969912202821348,65,1,100,0.98,140,0.971428571428571,0.94,0.18,157.195,100.135,0,318,566,542,152,222,236
307,0.967213114754098,0.969725921017947,0.961573379976678,0.96563244344779,0.984615384615385,0.949152542372881,0.975409836065574,0.927536231884058,0.96551724137931,0.991666666666667,0.955223880597015,0.957264957264957,0.983471074380165,0.967506022234704,0.967213114754098,0.967113808949341,0.961573379976678,0.949345645386302,50,1,127,0.94488188976378,128,0.9765625,1.03,-0.05,157.82,88.05,0,332,556,538,138,232,240
308,0.963934426229508,0.966926516106844,0.957925833690669,0.962405131132993,0.984848484848485,0.967213114754098,0.948717948717949,0.915492957746479,0.967213114754098,0.991071428571429,0.948905109489051,0.967213114754098,0.96943231441048,0.964526730100501,0.963934426229508,0.963766170451464,0.957925833690669,0.944408543354708,55,1,130,0.969230769230769,120,0.941666666666667,0.92,-0.19,157.52,86.31,0,328,544,554,142,244,224
309,0.986885245901639,0.988451984567412,0.985876261762134,0.98716244301154,1,0.974789915966387,0.990566037735849,0.975609756097561,0.991452991452991,0.990566037735849,0.987654320987654,0.983050847457627,0.990566037735849,0.987050557928089,0.986885245901639,0.986900339257475,0.985876261762134,0.980099827096859,66,1,128,0.9765625,111,0.990990990990991,0.9,-0.0999999999999999,157.175,88.3,0,306,554,566,164,234,212
310,0.980327868852459,0.981044960357024,0.975570939762871,0.978300292731429,0.985294117647059,0.974789915966387,0.983050847457627,0.943661971830986,0.983050847457627,1,0.964028776978417,0.978902953586498,0.991452991452991,0.980377018826425,0.980327868852459,0.980213569499087,0.975570939762871,0.969735558238378,60,1,123,0.967479674796748,122,0.983606557377049,0.89,-0.0800000000000001,157.695,86.26,0,328,552,546,142,236,232
311,0.944262295081967,0.954434250764526,0.932407407407407,0.943292259254424,1,0.963302752293578,0.9,0.825,0.972222222222222,1,0.904109589041096,0.967741935483871,0.947368421052632,0.948644909008874,0.944262295081967,0.943236070225258,0.932407407407407,0.914668466007274,63,1,112,0.964285714285714,130,0.9,0.84,-0.13,168.67,86.175,0,310,572,544,160,216,234
312,0.960655737704918,0.961128283708929,0.958010763937323,0.959566991716466,0.967741935483871,0.96969696969697,0.945945945945946,0.9375,0.955223880597015,0.981308411214953,0.952380952380952,0.962406015037594,0.963302752293578,0.960954406644518,0.960655737704918,0.960616988402726,0.958010763937323,0.938479123243461,53,0.981132075471698,137,0.970802919708029,115,0.939130434782609,0.92,-0.0999999999999999,157.98,86.525,0,342,520,564,128,268,214
313,0.983606557377049,0.986518458997366,0.980815379283417,0.983658652846794,1,0.982456140350877,0.977099236641221,0.967741935483871,0.982456140350877,0.992248062015504,0.983606557377049,0.982456140350877,0.984615384615385,0.983756726317107,0.983606557377049,0.98360324974676,0.980815379283417,0.974330920720417,47,1,124,0.983870967741935,134,0.977611940298508,1.01,-0.13,157.1625,86.3375,0,346,560,520,124,228,258
314,0.973770491803279,0.973315736551031,0.967978813049235,0.970639938779829,0.970588235294118,0.974358974358974,0.975,0.929577464788732,0.974358974358974,1,0.949640287769784,0.974358974358974,0.987341772151899,0.973727097396336,0.973770491803279,0.973585074666973,0.967978813049235,0.959648078322418,56,1,125,0.976,124,0.959677419354839,0.9,-0.12,156.8,86.52,0,328,554,544,142,234,234
315,0.970491803278689,0.976190476190476,0.962953995157385,0.969527059970746,1,0.928571428571429,1,0.914285714285714,1,0.974576271186441,0.955223880597015,0.962962962962963,0.987124463519313,0.972599531615925,0.970491803278688,0.970534508208973,0.962953995157385,0.954426975246128,51,1,118,0.983050847457627,136,0.948529411764706,0.91,0.16,157.2075,100.32,0,330,554,542,140,234,236
316,0.980327868852459,0.984,0.970588235294118,0.977248104008667,1,0.952,1,0.911764705882353,1,1,0.953846153846154,0.975409836065574,1,0.981272131147541,0.980327868852459,0.980115767060137,0.970588235294118,0.969505082486252,55,1,122,0.967213114754098,128,0.984375,0.91,0.02,157.525,93.065,0,334,550,542,136,238,236
317,0.934426229508197,0.954231016731017,0.902508361204013,0.927649277388336,1,0.871621621621622,0.991071428571429,0.75,0.992307692307692,0.965217391304348,0.857142857142857,0.928057553956835,0.977973568281938,0.941914836382049,0.934426229508197,0.932927914083222,0.902508361204013,0.895198007044068,39,1,127,0.976377952755906,139,0.877697841726619,1,0.21,157,97.0775,0,350,528,548,120,260,230
318,0.963934426229508,0.966630598209546,0.960158988399931,0.963383925036138,0.986486486486487,0.957264957264957,0.956140350877193,0.924050632911392,0.96551724137931,0.990909090909091,0.954248366013072,0.96137339055794,0.973214285714286,0.964428216628389,0.963934426229508,0.963798379174837,0.960158988399931,0.945060343557077,63,1,122,0.959016393442623,120,0.95,0.97,-0.05,157.83,88.3,0,312,556,558,158,232,220
319,0.977049180327869,0.982843137254902,0.968468468468468,0.975602856140589,1,0.948529411764706,1,0.905405405405405,1,1,0.950354609929078,0.973584905660377,1,0.978230472516876,0.977049180327869,0.976782603163739,0.968468468468468,0.964487100583842,64,1,126,0.976190476190476,115,0.965217391304348,0.86,0.1,156.995,97.05,0,322,530,574,148,258,204
